timestamps,z_scores_1,z_scores_2,stouffers_z,nvar,svar
2025-07-31 10:36:10.564285,2.375,0.625,2.1213203435596424,4.499999999999999,243
2025-07-31 10:36:10.665894,1.25,0.75,1.414213562373095,1.9999999999999996,109
2025-07-31 10:36:10.767527,0.25,0.125,0.2651650429449553,0.07031249999999999,5
2025-07-31 10:36:10.875947,1.75,1.75,2.4748737341529163,6.125,324
2025-07-31 10:36:10.977972,0.25,1.5,1.2374368670764582,1.53125,83
2025-07-31 10:36:11.079591,1.25,0.75,1.414213562373095,1.9999999999999996,109
2025-07-31 10:36:11.181324,0.875,2.0,2.032931995911324,4.1328125,223
2025-07-31 10:36:11.282835,0.875,0.375,0.8838834764831843,0.7812499999999999,43
2025-07-31 10:36:11.384435,1.0,2.0,2.1213203435596424,4.499999999999999,243
2025-07-31 10:36:11.486177,1.375,1.625,2.1213203435596424,4.499999999999999,243
2025-07-31 10:36:11.587945,0.5,0.625,0.795495128834866,0.6328125,35
2025-07-31 10:36:11.689501,1.0,1.625,1.8561553006146871,3.4453124999999996,186
2025-07-31 10:36:11.791118,0.0,1.125,0.795495128834866,0.6328125,35
2025-07-31 10:36:11.898093,1.5,0.25,1.2374368670764582,1.53125,83
2025-07-31 10:36:12.000086,0.375,0.75,0.795495128834866,0.6328125,35
2025-07-31 10:36:12.101884,0.25,0.875,0.795495128834866,0.6328125,35
2025-07-31 10:36:12.203650,1.125,1.0,1.5026019100214134,2.2578124999999996,123
2025-07-31 10:36:12.305137,0.375,1.0,0.9722718241315028,0.9453124999999999,52
2025-07-31 10:36:12.406894,0.5,0.875,0.9722718241315028,0.9453124999999999,52
2025-07-31 10:36:12.508425,0.75,0.875,1.1490485194281397,1.3203125,72
2025-07-31 10:36:12.610123,0.25,1.0,0.8838834764831843,0.7812499999999999,43
2025-07-31 10:36:12.711632,1.625,1.0,1.8561553006146871,3.4453124999999996,186
2025-07-31 10:36:12.813258,1.0,1.0,1.414213562373095,1.9999999999999996,109
2025-07-31 10:36:12.914756,0.625,0.625,0.8838834764831843,0.7812499999999999,43
2025-07-31 10:36:13.016520,1.375,0.875,1.590990257669732,2.53125,137
2025-07-31 10:36:13.125100,0.375,2.75,2.2097086912079607,4.882812499999998,264
2025-07-31 10:36:13.227928,0.125,0.5,0.44194173824159216,0.19531249999999997,12
2025-07-31 10:36:13.329602,0.75,1.0,1.2374368670764582,1.53125,83
2025-07-31 10:36:13.431047,0.375,0.5,0.6187184335382291,0.3828125,22
2025-07-31 10:36:13.532708,1.25,0.0,0.8838834764831843,0.7812499999999999,43
2025-07-31 10:36:13.634345,0.75,0.25,0.7071067811865475,0.4999999999999999,28
2025-07-31 10:36:13.736019,0.0,1.25,0.8838834764831843,0.7812499999999999,43
2025-07-31 10:36:13.837550,0.5,1.625,1.5026019100214134,2.2578124999999996,123
2025-07-31 10:36:13.939067,0.5,0.75,0.8838834764831843,0.7812499999999999,43
2025-07-31 10:36:14.040660,1.25,2.25,2.4748737341529163,6.125,324
2025-07-31 10:36:14.142346,0.375,1.125,1.0606601717798212,1.1249999999999998,62
2025-07-31 10:36:14.244072,1.375,0.125,1.0606601717798212,1.1249999999999998,62
2025-07-31 10:36:14.350388,0.5,0.375,0.6187184335382291,0.3828125,22
2025-07-31 10:36:14.452800,0.75,0.625,0.9722718241315028,0.9453124999999999,52
2025-07-31 10:36:14.554390,1.0,0.5,1.0606601717798212,1.1249999999999998,62
2025-07-31 10:36:14.656036,1.375,0.0,0.9722718241315028,0.9453124999999999,52
2025-07-31 10:36:14.757686,2.5,0.25,1.9445436482630056,3.7812499999999996,205
2025-07-31 10:36:14.859110,2.25,0.625,2.032931995911324,4.1328125,223
2025-07-31 10:36:14.960595,0.75,0.125,0.6187184335382291,0.3828125,22
2025-07-31 10:36:15.062316,0.75,0.75,1.0606601717798212,1.1249999999999998,62
2025-07-31 10:36:15.163897,0.375,1.375,1.2374368670764582,1.53125,83
2025-07-31 10:36:15.265512,0.375,0.875,0.8838834764831843,0.7812499999999999,43
2025-07-31 10:36:15.367080,0.25,1.125,0.9722718241315028,0.9453124999999999,52
2025-07-31 10:36:15.474059,1.75,0.75,1.7677669529663687,3.1249999999999996,169
2025-07-31 10:36:15.576747,1.25,1.375,1.8561553006146871,3.4453124999999996,186
2025-07-31 10:36:15.678437,0.375,0.375,0.5303300858899106,0.28124999999999994,16
2025-07-31 10:36:15.779923,1.25,1.0,1.590990257669732,2.53125,137
2025-07-31 10:36:15.881496,2.125,0.25,1.6793786053180502,2.820312499999999,153
2025-07-31 10:36:15.983114,0.0,1.0,0.7071067811865475,0.4999999999999999,28
2025-07-31 10:36:16.084840,1.375,2.25,2.5632620818012346,6.570312499999999,324
2025-07-31 10:36:16.186555,1.25,0.375,1.1490485194281397,1.3203125,72
2025-07-31 10:36:16.288166,0.375,1.25,1.1490485194281397,1.3203125,72
2025-07-31 10:36:16.389660,1.25,1.875,2.2097086912079607,4.882812499999998,264
2025-07-31 10:36:16.491339,1.625,0.25,1.3258252147247764,1.7578124999999996,96
2025-07-31 10:36:16.593072,0.0,0.375,0.2651650429449553,0.07031249999999999,5
2025-07-31 10:36:19.311695,1.125,0.5,1.1490485194281397,1.3203125,72
