timestamps,z_scores_1,z_scores_2,stouffers_z,nvar,svar
2025-07-28 16:29:17.081341,0.625,0.375,0.7071067811865475,0.4999999999999999,28
2025-07-28 16:29:17.182558,2.0,1.75,2.651650429449553,7.031249999999998,324
2025-07-28 16:29:17.283749,0.25,0.875,0.795495128834866,0.6328125,35
2025-07-28 16:29:17.384910,0.375,0.625,0.7071067811865475,0.4999999999999999,28
2025-07-28 16:29:17.486279,0.875,0.0,0.6187184335382291,0.3828125,22
2025-07-28 16:29:17.587365,0.375,0.125,0.35355339059327373,0.12499999999999997,8
2025-07-28 16:29:17.689382,0.25,2.375,1.8561553006146871,3.4453124999999996,186
2025-07-28 16:29:17.790610,0.25,2.125,1.6793786053180502,2.820312499999999,153
2025-07-28 16:29:17.892097,0.25,0.25,0.35355339059327373,0.12499999999999997,8
2025-07-28 16:29:17.993277,1.0,0.125,0.795495128834866,0.6328125,35
2025-07-28 16:29:18.094369,0.25,1.125,0.9722718241315028,0.9453124999999999,52
2025-07-28 16:29:18.195728,0.75,1.0,1.2374368670764582,1.53125,83
2025-07-28 16:29:18.298274,1.125,0.25,0.9722718241315028,0.9453124999999999,52
2025-07-28 16:29:18.399363,2.375,1.25,2.5632620818012346,6.570312499999999,324
2025-07-28 16:29:18.501506,1.0,0.25,0.8838834764831843,0.7812499999999999,43
2025-07-28 16:29:18.605679,0.375,1.0,0.9722718241315028,0.9453124999999999,52
2025-07-28 16:29:18.710260,1.5,1.75,2.2980970388562794,5.28125,285
2025-07-28 16:29:18.813635,0.375,0.625,0.7071067811865475,0.4999999999999999,28
2025-07-28 16:29:18.915728,0.25,0.25,0.35355339059327373,0.12499999999999997,8
2025-07-28 16:29:19.018401,0.375,1.375,1.2374368670764582,1.53125,83
2025-07-28 16:29:19.119566,1.75,1.75,2.4748737341529163,6.125,324
2025-07-28 16:29:19.220926,0.75,0.375,0.795495128834866,0.6328125,35
2025-07-28 16:29:19.322299,0.75,1.875,1.8561553006146871,3.4453124999999996,186
2025-07-28 16:29:19.423878,0.75,1.25,1.414213562373095,1.9999999999999996,109
2025-07-28 16:29:19.525861,0.875,0.625,1.0606601717798212,1.1249999999999998,62
2025-07-28 16:29:19.627706,0.75,0.25,0.7071067811865475,0.4999999999999999,28
2025-07-28 16:29:19.728812,0.25,0.875,0.795495128834866,0.6328125,35
2025-07-28 16:29:19.829894,0.375,0.0,0.2651650429449553,0.07031249999999999,5
2025-07-28 16:29:19.930895,1.75,0.875,1.8561553006146871,3.4453124999999996,186
2025-07-28 16:29:20.032511,1.0,1.0,1.414213562373095,1.9999999999999996,109
2025-07-28 16:29:20.134034,0.625,0.375,0.7071067811865475,0.4999999999999999,28
2025-07-28 16:29:20.236934,0.625,0.25,0.6187184335382291,0.3828125,22
2025-07-28 16:29:20.338027,2.0,1.75,2.651650429449553,7.031249999999998,324
2025-07-28 16:29:20.439028,0.5,1.0,1.0606601717798212,1.1249999999999998,62
2025-07-28 16:29:20.540258,0.125,1.375,1.0606601717798212,1.1249999999999998,62
2025-07-28 16:29:20.641281,0.125,1.0,0.795495128834866,0.6328125,35
2025-07-28 16:29:20.742290,0.125,0.25,0.2651650429449553,0.07031249999999999,5
2025-07-28 16:29:20.843470,1.75,0.0,1.2374368670764582,1.53125,83
2025-07-28 16:29:20.944496,1.75,0.5,1.590990257669732,2.53125,137
2025-07-28 16:29:21.045463,0.375,0.125,0.35355339059327373,0.12499999999999997,8
