timestamps,z_scores_1,z_scores_2,stouffers_z,nvar,svar
2025-07-29 12:52:13.987739,0.25,0.5,0.5303300858899106,0.28124999999999994,16
2025-07-29 12:52:14.090428,0.5,0.375,0.6187184335382291,0.3828125,22
2025-07-29 12:52:14.191553,0.125,0.125,0.17677669529663687,0.031249999999999993,3
2025-07-29 12:52:14.292959,0.25,0.625,0.6187184335382291,0.3828125,22
2025-07-29 12:52:14.394018,1.375,1.625,2.1213203435596424,4.499999999999999,243
2025-07-29 12:52:14.495134,0.75,0.875,1.1490485194281397,1.3203125,72
2025-07-29 12:52:14.596424,0.75,0.5,0.8838834764831843,0.7812499999999999,43
2025-07-29 12:52:14.697471,0.5,0.875,0.9722718241315028,0.9453124999999999,52
2025-07-29 12:52:14.798523,0.25,1.375,1.1490485194281397,1.3203125,72
2025-07-29 12:52:14.900071,0.0,2.375,1.6793786053180502,2.820312499999999,153
2025-07-29 12:52:15.001158,1.75,0.375,1.5026019100214134,2.2578124999999996,123
2025-07-29 12:52:15.102243,0.25,1.375,1.1490485194281397,1.3203125,72
2025-07-29 12:52:15.203309,0.625,1.875,1.7677669529663687,3.1249999999999996,169
2025-07-29 12:52:15.304348,0.75,0.125,0.6187184335382291,0.3828125,22
2025-07-29 12:52:15.405443,0.375,2.0,1.6793786053180502,2.820312499999999,153
2025-07-29 12:52:15.506517,1.25,1.375,1.8561553006146871,3.4453124999999996,186
2025-07-29 12:52:15.607560,0.375,0.75,0.795495128834866,0.6328125,35
2025-07-29 12:52:15.710369,1.375,1.125,1.7677669529663687,3.1249999999999996,169
2025-07-29 12:52:15.811587,0.375,1.25,1.1490485194281397,1.3203125,72
2025-07-29 12:52:15.912788,0.625,0.0,0.44194173824159216,0.19531249999999997,12
2025-07-29 12:52:16.013940,0.875,1.75,1.8561553006146871,3.4453124999999996,186
2025-07-29 12:52:16.115016,0.625,2.5,2.2097086912079607,4.882812499999998,264
2025-07-29 12:52:16.216103,1.5,1.625,2.2097086912079607,4.882812499999998,264
2025-07-29 12:52:16.317125,0.75,0.25,0.7071067811865475,0.4999999999999999,28
2025-07-29 12:52:16.418164,0.625,1.0,1.1490485194281397,1.3203125,72
2025-07-29 12:52:16.519379,0.75,1.5,1.590990257669732,2.53125,137
2025-07-29 12:52:16.620505,1.125,0.875,1.414213562373095,1.9999999999999996,109
2025-07-29 12:52:16.721590,0.625,0.25,0.6187184335382291,0.3828125,22
2025-07-29 12:52:16.822931,0.75,1.25,1.414213562373095,1.9999999999999996,109
2025-07-29 12:52:16.924186,2.125,1.25,2.3864853865045976,5.695312499999999,308
2025-07-29 12:52:17.025465,0.375,3.5,2.7400387770978716,7.5078125,324
2025-07-29 12:52:17.126544,1.875,0.125,1.414213562373095,1.9999999999999996,109
2025-07-29 12:52:17.227661,0.625,0.125,0.5303300858899106,0.28124999999999994,16
2025-07-29 12:52:17.330432,1.375,0.125,1.0606601717798212,1.1249999999999998,62
2025-07-29 12:52:17.431982,0.625,0.375,0.7071067811865475,0.4999999999999999,28
2025-07-29 12:52:17.533168,1.125,0.125,0.8838834764831843,0.7812499999999999,43
2025-07-29 12:52:17.634351,0.125,1.75,1.3258252147247764,1.7578124999999996,96
2025-07-29 12:52:17.735589,0.625,0.875,1.0606601717798212,1.1249999999999998,62
2025-07-29 12:52:17.836840,0.125,0.5,0.44194173824159216,0.19531249999999997,12
2025-07-29 12:52:17.938154,0.375,0.625,0.7071067811865475,0.4999999999999999,28
2025-07-29 12:52:18.039184,0.375,1.0,0.9722718241315028,0.9453124999999999,52
2025-07-29 12:52:18.140213,1.625,0.625,1.590990257669732,2.53125,137
2025-07-29 12:52:18.241576,0.375,0.0,0.2651650429449553,0.07031249999999999,5
2025-07-29 12:52:18.342648,2.0,2.375,3.093592167691145,9.570312499999998,324
2025-07-29 12:52:18.443795,1.375,1.0,1.6793786053180502,2.820312499999999,153
2025-07-29 12:52:18.545121,2.125,1.5,2.5632620818012346,6.570312499999999,324
2025-07-29 12:52:18.646171,0.375,0.375,0.5303300858899106,0.28124999999999994,16
2025-07-29 12:52:18.748222,0.0,1.125,0.795495128834866,0.6328125,35
2025-07-29 12:52:18.851412,0.875,1.875,1.9445436482630056,3.7812499999999996,205
2025-07-29 12:52:18.955062,0.125,0.75,0.6187184335382291,0.3828125,22
2025-07-29 12:52:19.056810,0.625,0.875,1.0606601717798212,1.1249999999999998,62
2025-07-29 12:52:19.158774,0.875,0.5,0.9722718241315028,0.9453124999999999,52
2025-07-29 12:52:19.260530,0.375,0.75,0.795495128834866,0.6328125,35
2025-07-29 12:52:19.362530,1.0,0.625,1.1490485194281397,1.3203125,72
2025-07-29 12:52:19.464717,0.25,0.5,0.5303300858899106,0.28124999999999994,16
2025-07-29 12:52:19.566327,0.75,0.0,0.5303300858899106,0.28124999999999994,16
2025-07-29 12:52:19.668419,1.375,0.375,1.2374368670764582,1.53125,83
2025-07-29 12:52:19.770230,0.625,0.25,0.6187184335382291,0.3828125,22
2025-07-29 12:52:19.873697,0.875,1.0,1.3258252147247764,1.7578124999999996,96
