z1,z2,rolling_corr,rolling_corr_ma
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
2.75,0.125,-0.990663419956685,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.835,0.785,0.6507375499167333,
0.775,0.65,0.701691646029003,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.835,0.785,0.6507375499167333,
0.6710526315789473,0.7763157894736842,0.44256537549458086,
0.7602040816326531,0.7755102040816326,0.3643294019592461,
2.125,0.25,-0.887969999893347,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.835,0.785,0.6507375499167333,
0.6710526315789473,0.7763157894736842,0.44256537549458086,
0.7602040816326531,0.7755102040816326,0.3643294019592461,
0.9125,0.73125,0.3239931232140637,
0.7682926829268293,0.7560975609756098,0.39166881723410646,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.835,0.785,0.6507375499167333,
0.6710526315789473,0.7763157894736842,0.44256537549458086,
0.7602040816326531,0.7755102040816326,0.3643294019592461,
0.9125,0.73125,0.3239931232140637,
0.7682926829268293,0.7560975609756098,0.39166881723410646,
0.8666666666666667,0.8583333333333333,0.38582649090798476,
1.0301724137931034,0.8448275862068966,0.3943718858605187,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.835,0.785,0.6507375499167333,
0.6710526315789473,0.7763157894736842,0.44256537549458086,
0.7602040816326531,0.7755102040816326,0.3643294019592461,
0.9125,0.73125,0.3239931232140637,
0.7682926829268293,0.7560975609756098,0.39166881723410646,
0.8666666666666667,0.8583333333333333,0.38582649090798476,
1.0301724137931034,0.8448275862068966,0.3943718858605187,
0.7467948717948718,0.842948717948718,0.3781833858672781,
0.9047619047619048,0.8809523809523809,0.39512756507902064,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.835,0.785,0.6507375499167333,
0.6710526315789473,0.7763157894736842,0.44256537549458086,
0.7602040816326531,0.7755102040816326,0.3643294019592461,
0.9125,0.73125,0.3239931232140637,
0.7682926829268293,0.7560975609756098,0.39166881723410646,
0.8666666666666667,0.8583333333333333,0.38582649090798476,
1.0301724137931034,0.8448275862068966,0.3943718858605187,
0.7467948717948718,0.842948717948718,0.3781833858672781,
0.9047619047619048,0.8809523809523809,0.39512756507902064,
0.6581632653061225,0.7959183673469388,0.33884995028352727,
0.9625,0.9,0.47345975974533605,
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.835,0.785,0.6507375499167333,
0.6710526315789473,0.7763157894736842,0.44256537549458086,
0.7602040816326531,0.7755102040816326,0.3643294019592461,
0.9125,0.73125,0.3239931232140637,
0.7682926829268293,0.7560975609756098,0.39166881723410646,
0.8666666666666667,0.8583333333333333,0.38582649090798476,
1.0301724137931034,0.8448275862068966,0.3943718858605187,
0.7467948717948718,0.842948717948718,0.3781833858672781,
0.9047619047619048,0.8809523809523809,0.39512756507902064,
0.6581632653061225,0.7959183673469388,0.33884995028352727,
1.1578947368421053,0.8223684210526315,0.3235649405503581,
0.7933673469387755,0.7372448979591837,0.3004085746151721,
0.5,0.25,0.6633584420156761,0.528249363910352
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.835,0.785,0.6507375499167333,
0.6710526315789473,0.7763157894736842,0.44256537549458086,
0.7602040816326531,0.7755102040816326,0.3643294019592461,
0.9125,0.73125,0.3239931232140637,
0.7682926829268293,0.7560975609756098,0.39166881723410646,
0.8666666666666667,0.8583333333333333,0.38582649090798476,
1.0301724137931034,0.8448275862068966,0.3943718858605187,
0.7467948717948718,0.842948717948718,0.3781833858672781,
0.9047619047619048,0.8809523809523809,0.39512756507902064,
0.6581632653061225,0.7959183673469388,0.33884995028352727,
1.1578947368421053,0.8223684210526315,0.3235649405503581,
0.7933673469387755,0.7372448979591837,0.3004085746151721,
0.756578947368421,0.9736842105263158,0.010287795693427736,0.4955958315942396
0.8184523809523809,0.9166666666666666,0.04115876580033195,0.4476537698842569
0.7625,0.625,,
0.8545918367346939,0.6836734693877551,0.999999999999986,
0.881578947368421,0.7763157894736842,0.9070174360747401,
0.8898809523809523,0.8482142857142857,0.8780489392136023,
0.7901785714285714,0.7455357142857143,0.7538797850112993,
0.82421875,0.90625,0.4934656332895629,
0.7788461538461539,0.7083333333333334,0.5286086869287241,
0.8988095238095238,0.9226190476190477,0.6509812946908592,
0.835,0.785,0.6507375499167333,
0.6710526315789473,0.7763157894736842,0.44256537549458086,
0.7602040816326531,0.7755102040816326,0.3643294019592461,
0.9125,0.73125,0.3239931232140637,
0.7682926829268293,0.7560975609756098,0.39166881723410646,
0.8666666666666667,0.8583333333333333,0.38582649090798476,
