timestamps,z_scores_1,z_scores_2,stouffers_z,nvar,svar
2025-08-01 21:23:19.924458,2.0,0.125,1.5026019100214134,2.2578124999999996,123
2025-08-01 21:23:20.025513,0.875,2.625,2.4748737341529163,6.125,324
2025-08-01 21:23:20.126638,0.5,1.25,1.2374368670764582,1.53125,83
2025-08-01 21:23:20.227743,0.5,0.0,0.35355339059327373,0.12499999999999997,8
2025-08-01 21:23:20.328790,0.5,0.625,0.795495128834866,0.6328125,35
2025-08-01 21:23:20.430073,0.0,1.25,0.8838834764831843,0.7812499999999999,43
2025-08-01 21:23:20.531109,0.25,1.375,1.1490485194281397,1.3203125,72
2025-08-01 21:23:20.632198,0.75,1.625,1.6793786053180502,2.820312499999999,153
2025-08-01 21:23:20.737663,0.875,1.25,1.5026019100214134,2.2578124999999996,123
2025-08-01 21:23:20.839084,1.375,0.125,1.0606601717798212,1.1249999999999998,62
2025-08-01 21:23:20.940204,0.625,0.125,0.5303300858899106,0.28124999999999994,16
2025-08-01 21:23:21.041356,0.5,1.25,1.2374368670764582,1.53125,83
2025-08-01 21:23:21.142460,0.75,0.125,0.6187184335382291,0.3828125,22
2025-08-01 21:23:21.243462,1.625,1.375,2.1213203435596424,4.499999999999999,243
2025-08-01 21:23:21.344713,0.125,1.0,0.795495128834866,0.6328125,35
2025-08-01 21:23:21.445733,0.375,0.75,0.795495128834866,0.6328125,35
2025-08-01 21:23:21.546757,1.0,0.75,1.2374368670764582,1.53125,83
2025-08-01 21:23:21.648585,0.625,0.875,1.0606601717798212,1.1249999999999998,62
2025-08-01 21:23:21.750048,0.125,1.125,0.8838834764831843,0.7812499999999999,43
2025-08-01 21:23:21.851518,0.625,0.875,1.0606601717798212,1.1249999999999998,62
2025-08-01 21:23:21.953071,1.375,1.25,1.8561553006146871,3.4453124999999996,186
2025-08-01 21:23:22.054778,1.0,0.875,1.3258252147247764,1.7578124999999996,96
2025-08-01 21:23:22.162617,0.25,0.75,0.7071067811865475,0.4999999999999999,28
2025-08-01 21:23:22.265154,0.875,0.25,0.795495128834866,0.6328125,35
2025-08-01 21:23:22.367244,1.5,0.75,1.590990257669732,2.53125,137
2025-08-01 21:23:22.468950,1.25,1.875,2.2097086912079607,4.882812499999998,264
2025-08-01 21:23:22.570528,1.125,0.25,0.9722718241315028,0.9453124999999999,52
2025-08-01 21:23:22.672133,1.25,0.75,1.414213562373095,1.9999999999999996,109
2025-08-01 21:23:22.773933,0.125,0.25,0.2651650429449553,0.07031249999999999,5
2025-08-01 21:23:22.875527,0.375,2.125,1.7677669529663687,3.1249999999999996,169
2025-08-01 21:23:22.977189,0.75,0.5,0.8838834764831843,0.7812499999999999,43
2025-08-01 21:23:23.078958,0.25,0.25,0.35355339059327373,0.12499999999999997,8
2025-08-01 21:23:23.180623,0.125,1.0,0.795495128834866,0.6328125,35
2025-08-01 21:23:23.282294,0.5,0.0,0.35355339059327373,0.12499999999999997,8
2025-08-01 21:23:23.389254,0.125,0.5,0.44194173824159216,0.19531249999999997,12
2025-08-01 21:23:23.491179,0.125,0.25,0.2651650429449553,0.07031249999999999,5
2025-08-01 21:23:23.592743,1.875,0.125,1.414213562373095,1.9999999999999996,109
2025-08-01 21:23:23.694224,1.5,0.5,1.414213562373095,1.9999999999999996,109
